id,row_index,text_sha256
orbench80k-111,111,37c3a2bd7bed2a3b4d723458dd8c99573435d7bebcf0ac52d0077e933e6ca21e
orbench80k-255,255,78172fa03c9a9f855f3a7e97b4162637f5d40a21cb89b1606e92dd10f367a185
orbench80k-346,346,02283d6bd78a4c16534ad2d86a5b02aa0cd64875f8afaddd933687cc88b680a9
orbench80k-443,443,cc5888c915b58c16b4aa51bbff005a251d58f9a166ba3fcf36219c3b8b70c9d4
orbench80k-541,541,c32b65a35e1e25f30d8dbe296c17009ffe6ebf189f174884c353afc2bbb010f3
orbench80k-572,572,74bfebd4e996081fd673406c9cd44c2a89b1bbd094af3a90b0392e5460729a82
orbench80k-608,608,b4eeebeac8fb8564001089dcaa5508e84810f3786649cbb598b53bc0312b697b
orbench80k-627,627,722bb96e6009e0e0301dbfb1a0f43f325a5feb405114323ddddf1e1b19763d72
orbench80k-643,643,c8fd45417836c8df25ee4ed5c0c0c3ddf70184896856207a1a59a1c5b76a7c3f
orbench80k-789,789,b2fe62f2ef4fb3d15e0220f0983a5fe46333feb164d24bff02d1370f60fa2336
orbench80k-799,799,69eeee2864f5e48bc61d0bc28c5607f2567dbc03a98402334d01132ae696180f
orbench80k-962,962,71930eaea91648b7d477d06d28ecb2782be412cb0f6f9e97b0d1c14aa66fcddb
orbench80k-1075,1075,9c769822cd8d6ce7bc6ba2a7e5478381a884824b7e7588ce2e61d92b1246b0f7
orbench80k-1208,1208,a9a8442cfdb5b64684d3543c881e415ecae437151b3af15a717d56e2605ae294
orbench80k-1268,1268,dadebd7c34963593ee30bb8a4d5ad88dbf468e94225561ea94a6b4bcfc44302b
orbench80k-1307,1307,9ece9315de605c3b9c77208fa78d642eed1ed84adc25ba98e62bcefae098e926
orbench80k-1378,1378,da4aef45c7cff5315281e51696f70fa6f8188212f975d13aa46b5b2e75726eff
orbench80k-1539,1539,b968a110ef28f77201166b08feee9b9265d09649f286c4da75043adca939976e
orbench80k-1569,1569,047c28d3e61533d2984f6935fec9f57810d3b0c98c11844737616ac8f02fb404
orbench80k-1816,1816,3edb744514fa994bbcfb78fe1ed00bc3c8d3a89a93dd7ce1f641ed9b8925f574
orbench80k-2110,2110,64f0e86c8c0445b0a296630bd573696cfe0ed1790efb48871238f8c039e0e11d
orbench80k-2184,2184,ef390b6a0da15e9b0561d08e866db91fe5982142b96821ebba9f40240cfd79b4
orbench80k-2240,2240,6aae81acd7c90b32f451d6d903aa01f468e2cf52bc7cabd28c5fa929ae8c305c
orbench80k-2327,2327,a42279dce0a7f5fa28c401a1679365059b03f6d1aaf8b7cb16926e26e0183ad3
orbench80k-2377,2377,bd9db7ffc0c15517ed4453c0889fa4ae064439fca84dcd9f23d40850aca4e00d
orbench80k-2383,2383,5b5867b08e8d13ef93867e164e6bdf3590931710ed31a7d3da358d010953fdca
orbench80k-2398,2398,90d3e7b399c5c02d8198205ae2aea7b63366615b632a2505b2a838e92a7ca3ac
orbench80k-2458,2458,81d5344ee58bffd90600ea062cf240d79f28f3bbebc7621dd95b3a5437b97b11
orbench80k-2514,2514,57f6cec83b3e5383c6a6c4b2cb16973db26889d22e16bb0638e3d2ff294be4d0
orbench80k-2557,2557,a0cb85e9c6b99aeb477f3ca4357dc052358a171535aced5bbfa459ea5504a01a
orbench80k-2565,2565,174cf0a150cbaaa534e65f3a50a59d3eb63b20bf92634ad4b23c247b734c209f
orbench80k-2641,2641,891569c788a22509d640a02b25ffc970bb8bd4724ad0301a38c86f08ee5af853
orbench80k-2813,2813,6332f2ea432c1f59fbd79132a9e593e4b4d06be63078bed350f785ae7d7d415e
orbench80k-2836,2836,e868be92db18437f3c7299957279a1cef0f19a74edf6287de9d7edcba96a20ab
orbench80k-2927,2927,009a1a01c41240ec9d8121e26231dabf42692b7cc9349c94933c860345d69631
orbench80k-2943,2943,b27e7f8c2dbdcc4d4ce171dadf3bee0babddbb3d0029358eea899fff213e14e7
orbench80k-3044,3044,1fc5f18b2f21d5acda05f6b6022ccbc458f295deea17bc88bb3daafff3faf95c
