id,row_index,text_sha256
orbench80k-73,73,223bf780f0f4281b487b4199a570a7eedfb51b0b8dd44954e38ce6d271298516
orbench80k-133,133,7c22138e11a33082a6f6417e5cb7271fb183cd5be4f6ebffc2590426faad421a
orbench80k-409,409,cb845184900c42f366245a5814fd8678ee597bc69a56d1d0d717ccd859fc59ba
orbench80k-473,473,37300d9adaaf6fa00ce532769d647a6bd2052f5c4cc73ce35405ec2ec9be06d9
orbench80k-881,881,874735af20d61f09b660f9cf2bcbefb879ee846e8488fe45bf32185a41af39e0
orbench80k-940,940,edf826028b537f7aadd34aaab30d5d107caaaaf53224129c5badc1a6b411152d
orbench80k-1007,1007,e32e2ec330c7687a6641e3199d8497f1360e2f856d9a7f2a977d6dda2db7758c
orbench80k-1129,1129,fb20b2301654b592e67dcca94fa759a95601277cfc47336b97621effc6f78fcd
orbench80k-1237,1237,ce8d53b2987a41d85d0c6082c676f82f3474768f999897b8ccf72245c0ca3423
orbench80k-1420,1420,e9082b7cfa92affdb2fd1739c15db01c52f1e04b6639fafcd96d1799cc6bbbe0
orbench80k-1507,1507,745072089b1b5a17cb807745fd582dc2c44c3d12171933680db99572a7b45725
orbench80k-1523,1523,b08d600904d6140a4ab75e9ff4579ff2ee18c00b7c19fa309ebd6442b82ea024
orbench80k-1534,1534,ed2bdcc4d3b2e3095b501c804eba0790d2f5f6397e8b7f7e44b48713f225a913
orbench80k-1543,1543,54ef0f8ae2ef7739991b0e2bdb2ce4a43a35c7a0773a5583c71c926caa7b4554
orbench80k-1698,1698,36684ba2caa387334edb90e4e0530258d9d811cf6f992860a62880ef87324336
orbench80k-1878,1878,7e82f32e77ebefe9fcc02a97640791ef3eada68029656ba41364f0707b7c9ea7
orbench80k-2373,2373,d3ec1e196894c64ee19f649d9add199d7915ee5b27e778a4a1c37247ea3d453c
orbench80k-2591,2591,a0630e2f4bbc3f042fa6db1bb25785f8dc503c8f1da269caec0b2ed69d287af0
orbench80k-2606,2606,bf392e1d37f9906fb42728e82e84ff52287156e0073292507a41f75f4962b4b2
orbench80k-2766,2766,4bfe50d8ebec7435953db611b749fb3b0b4ba30ee8ee16beb281693759021b0f
orbench80k-3096,3096,8405315be4f87c62584c5cbfe0d9969c9a0dc442b9c33767dcb5d5e65b2e50a1
orbench80k-3100,3100,3d58c3f85b7af7c1367f61ecb1c8576ac49d18af5ca196d87bc56b0e3c803a30
orbench80k-3261,3261,8e1d3041f3d6eaa74ba2eac961cb6dd5541afd73a4fbc0f69e4609528cf60832
orbench80k-3276,3276,f59c5b9efb9e52a0c0a7e0e2336b6b42b03604188df81c73b1dcb3303f089b55
orbench80k-3408,3408,0084c95cb926cc2dedca3d7696159b2c197b1bcb0de53b3772a160b124e7509d
orbench80k-3436,3436,9a2097ce50f28659872941658a14444a2f8baf044425338c96d4e20e018de870
orbench80k-3464,3464,03b97284130ce03f3405e1dd4501ae2e039b4bc7766743d365f5b0a029a9e271
orbench80k-3502,3502,4767aa736c03c1020b551dbfc2ebd471bdb8d698af003f32d1742cb2625e8564
orbench80k-3671,3671,1447f081fee44ee10aa94c5d16efc418705e154c1120e4e799cad6c1817c6383
orbench80k-3865,3865,8ef12adb2cb23a84ca022a9b764a5d96342250abb02113bc16a14951599fcafc
orbench80k-3902,3902,893424b815fa1f98c9ad4405e9aa879eb53dea35959e3b9135db6c458f4ca1ad
orbench80k-4142,4142,43c7f2fa273def461011e9f029edcd964d86adb6c0e2e842964a9d1e8d3d9029
orbench80k-4151,4151,b5f29ee017246faf4bc61e529e5eb13884b5ecf4ffe38ec53739b56a479ad46f
orbench80k-4197,4197,47ced360a39bc61df2690e52ee145342dc074b70e581cde19366946ee3ae213a
orbench80k-4496,4496,a7eb1fccae72fe9ea75c94f8a691649cc201bc1b4d45b3ee1b02b4b1208207cd
orbench80k-4558,4558,848e35a2a602aa334b87c6ddf74134200ea96f5ff4f33edabde5153409a64cf2
orbench80k-4608,4608,761b948079d91bcbeef8c5bac683f923489e3189e4786b87d5664583cd754b37
orbench80k-4716,4716,3482264dc4dbadd5efe33d7a8be4ba5ad0e166f91cbeab9d4938c9d02b4ae0e8
orbench80k-4826,4826,c1e36870da4aff8936bfc5156c8b59e6d812e8ec1a297ca18f73a39b8e4c98b5
orbench80k-4913,4913,87b99308291f237a1f79deaa54354bfec94f971c88ebce33e12adaeb6e0bffed
orbench80k-4916,4916,0fe218b5cf4e48fa2c659d11bffcfc32089ca5c897a6d9206dfbd57430b5a628
orbench80k-4946,4946,186d6b40fb8ca982d61cdf219bec335e56379a33e13270e4524d94d7550c4211
orbench80k-4947,4947,b44f6d2a43466078a0d814805e1368210f4947b9d60d4ccb6711fb0e57ac4286
orbench80k-5021,5021,ed96c5241b36cfb4d6c815a5fd16e9509d882ade5abc825e03583db9072645f1
orbench80k-5133,5133,8566c5df7d90074541a355fd457f56f2bd9c90d8044f4d014fd1572039bf35a5
orbench80k-5237,5237,2619bc58cf93c909ce2fe99fd898144417e502a96f1cf9984ca1177fbd034f9e
orbench80k-5242,5242,2e3db26beab16deaaa23d300e780cd44566ffa2a190c383372bae0f473652cf2
orbench80k-5279,5279,9b95156cd816e437b0c484246001c2036ce3a10b58542192fa394e5c9334d0c8
orbench80k-5310,5310,dd24806ff8435984488e4c846d0b5d0720b7136b70af99d90f960f5960333d54
orbench80k-5407,5407,856be752bea5f466b1a377a5321a3d3963e70e1c78ac9ed44f8c2d9b3cf5e753
orbench80k-5476,5476,30ab0525dcfd4dacc60b134f63d9ed34d1337eb68dbe5e5bfbb89a8a3a04f5f1
orbench80k-5559,5559,bb0f08c9b9a7816c0c53e413c5c63f2507060fe344d90426273762dac22c9587
orbench80k-5986,5986,5115a7a3d038a05b393a3150fb0bbd77431fea7264ab9c88dedfb129b34897f1
orbench80k-5992,5992,759d28eb89a28d63262a03b63ff1cc1cef19e44b00d70b2ddfb2094ff2b72ef5
orbench80k-6066,6066,3456218b9a8cd4b9945546a8d4a502fca5e44fc0efcca32861ba61e6b212a5c1
orbench80k-6106,6106,c57fedf34124c6f5abaae00028912f2b7e4718007c4b8f8e825ea3d952b517b9
orbench80k-6254,6254,4051187fca411a1febafa30ff6a75a3c49bbaf4957b0f18e1cd025b6dd92d591
orbench80k-6648,6648,22ddafde91f8d36a3849041a1cadb54df66967284de36df4491a5222886c80ea
orbench80k-6688,6688,dfd066917ec41bbeae8b15ead03e26d330833bd73c96888de6d177cdde48c6d2
orbench80k-6740,6740,0f2d690935fab28d294d71fc32d35b9715e9d8c23c55b2ace979d79f9d6ac239
orbench80k-6801,6801,70103f96742f32458ed82ef2f1389b588c71b0b613cf6abdb808ddfae6e2356e
orbench80k-7042,7042,00c2504504616569ac3103dc13a24607c1fb38574334e0823dd01c646c3ded00
orbench80k-7189,7189,2f9767a7c37054d35e8b4d03ff4a60c987129943e79833aa81274aeda45e9206
orbench80k-7201,7201,93ac15b96d18f9d492d269e9e71f82a65bdbf2d857f9f030b6a4c39d672eb6d6
orbench80k-7489,7489,c1b30b34c22e64fe84d32d7740511ce88800bba8e52d89ea23d161805062fa74
orbench80k-7660,7660,d7b97512be088ad6e47e886c3ec2295d0e2a5cf6cb1b9b069678915f4c3b8d82
orbench80k-7853,7853,5fd9e993c4dabb57e891add291d9ccaba41ec86f9eb3be150d67e9b77d7e00de
orbench80k-7934,7934,6a200b7f817a2225eb2c66b69a3b8ecf14d110c34a64cce30a3fb61c36e0e0a9
