id,row_index,text_sha256
itw-895,895,54155c5b6f2618a10d2427f207d982c15f4f85f921e6803c889c3dd634a94f34
itw-306,306,fb3f71d761458c4669eaa2f8ff01a41341f8dd899e8b072f437e2608558dd956
itw-1335,1335,d529140b82ba86cda2f1de9c53dcec2c86124d6615871a234ecf36755786ba65
itw-1170,1170,41f46fa5f747b0b1886a75ff71667e3b3fb079ca16e21ecc7d130a545eb5f4a4
itw-1366,1366,cae34d82c1f7520e23b708c71d745c3a8a8edf860cdb9e62ec5912ae9fb6a574
itw-1357,1357,b2b606f55c5e143ca08397828bfc43a8622b9358db6cc1b73ac1a83440150687
itw-774,774,bb3df08c85b8d7d9f7198eba905d1187c93382d8ea6ff394045c6f0de8cac81e
itw-1308,1308,fc43c850cec947a84b4bac65a1e426fc20a3e4512676310647e8c66c21b7c792
itw-1248,1248,cb1c69a80723165cd061f93eba19a7d2e5615b87e847c56c49ca520f56072299
itw-536,536,663123f16dc917bd05035fe49409d9d40c445837c960ee570617f26c222381d2
itw-1297,1297,216cf4b3c93c31a279a2efcf77f15127733404a7b8acd8f4595a9ebf4cfb1fe0
itw-214,214,ce0a1059935212fa7bc5d65b77cd2f47004f94c5a8c5eefd6645357dfd9dde32
itw-1070,1070,9896908a99be8e0c4e9afe8b52792fa4c01bcafa31b6289c78973b250ecbbf9b
itw-1051,1051,c2557f810cde46e48a0b2b7c146f7dc13d8e4272aadd8960288d879db5bf1d49
itw-317,317,98327d9f95f11d44e44a89c0f4a4466f23e22b4a99e6202e2996435e0d4fd8fe
itw-1363,1363,454d11495b6062ab75f623d30e05ef214969f4a6f4306ecbd5ad6d99a428f57e
itw-412,412,1cd5a12e4e41f0916d249237e37aeb4febbab31f7e8d0aa55069f021ab2e6301
itw-704,704,8567c19ba76e8012acdda9f735362115320b549de1c5408e886505ce77114307
itw-1055,1055,168b6148e96b935957a39af156ffebe3323c0c69eedf0fc30a2e816183220256
itw-899,899,ffa2996d3047b24af1234ecaf8910cbb63b90de35ffba53cad043403152c10eb
itw-641,641,635a1f4b475c11a80d3a0f1d012692ccb022a28ae1246940bd6a1846acecd363
itw-989,989,09f681ae2e72bf649550318dec548dcf4eba319d48b0829e4e44c05882f9a1a2
itw-854,854,9d38e7b0bf95a8758f9561acff5b716c4c35b36c7fbc2d41eb8e183198a43a82
itw-406,406,7c922f9c9edfd3a7c9ba7ffb2f2403482928cc56771459fead52905c87c2e28b
itw-1041,1041,4a4b97b02cd0cd95698b306ec4316d5423da118e148ba6fdfa6d39c779c2e19f
itw-924,924,7b98c27f9aaa6eda6340b58cf9876104ac19007dfc55bcf5e06c6efbf490959a
itw-749,749,45227d63cf513933c5462c3963325caa51c2c8894e3fa061a254943153227cbb
itw-139,139,fcfaba91ffbdf230e0d7e4a67a1071ae83655dbb6563a87436ad078107500f76
itw-1200,1200,f84310c4f6ebcd08e78acb77e42d484182684690003337d2150b82c53499d762
itw-349,349,a92fcada2077c3ede3f54911b88cd0fe3b76a90a5124c41508a2fcc58c4fa7be
itw-1251,1251,f4c42f70b32ed51d0275f4658ead9b5f28a000672e2551fdbc4967823fe9d176
itw-449,449,191f16df07cb9583331a32a488a54d14de4b6c79d75903bad0131754e67024a0
itw-1216,1216,45b270342366752fa3e098b112ce84dadc40427d0522bf8da0516e1e89a1ea42
itw-764,764,6735f72cd9614314e48cccadd22f5daacfdf3a01121f70c3365a014ef9eff088
