id,row_index,text_sha256
spml-1240,1240,3026fcc0df27368cf2a901937c01056524088241594ab7e95bfdeffab7fa4153
spml-4578,4578,7ac49abccc8f6f0c9e694e081a652c8345f4dae97e5304fe07124d9781053eae
spml-12018,12018,0746d73bc1c5fff1e7530e1ef0182ca51886f53eb46cd2814bf2a97dc5d8fef6
spml-6132,6132,4d34603793c36befccca502aef1976de3644a01b6a374907e9b1bc350e638bef
spml-5758,5758,dccb72b27733d2e23b166d92c81f8214e26eb50c04fd65632e9840bac55f4e64
spml-11586,11586,3f9e6ee5261f88d1b7b403c2882b25da9611e53442523cedd058667c1187266d
spml-9723,9723,9bdf27148d11cd44033e9fbb9825edd465bc67831c43845f01e355c765ac3e12
spml-3336,3336,eb9dd2a54dcfb027c54da2cd172fcd4e30eed605a77c29530cd1445b033acb31
spml-13000,13000,9ba6aaf4d631f78928a30a3a060d0a53cd34284d93cdf2505d444ccf396f7ede
spml-12907,12907,446df13bdc80696e3da70ad9a74063ad4ce09d305728f8684c1cbc8ac13bad08
spml-10842,10842,a552573c457b2d2216d47b919dbb7cbfa5e9d07ae891b2c8156c5b152d45eea6
spml-2868,2868,4c1b62fd4c2c795350cc0b9031ff98626a16ed045bd9a70a3700151fb6df379b
spml-15806,15806,55b68daaf4c0048e71336564fe9e213b70ca34bb068131cc96781c8680461857
spml-6777,6777,7fb83a1a5702177671954b2d626b1113fe0e57fc6b5c0438b20d71e4c16549a5
spml-4056,4056,2f229ad6750c8b2770c66efa0b7b3b191c955df4db8d4cad434cc16845e491b1
spml-2304,2304,f1f9d34b979dd7e8723e56b9f207efe6b6b39bd4c138b8e50248ddcfea8016ac
spml-7678,7678,423f00ede0b80ab4898a3e2e1ee14f6e27f1342cd0313e34c3f6974c272ffc37
spml-1924,1924,d1457d36607647a447621ababf0f0d412682aaa440e5c7e99f1703d0f71d3e25
spml-5157,5157,430b5b1bc3cf0db4d016579e3bdb056b5fb252d0371cffce152c5821ae6910b2
spml-10940,10940,7a0ad0054ba5fffc8c9b340a862b8b3d1e4c1773fc39b4ed46ea3d2509fa7acb
spml-9147,9147,2fbbed6558c1fa3f42cf49f8beac6b2b1b4194dc783a0ee5f66f886e55fdaeaa
spml-9914,9914,5006576c46e7af2d5b8834407f76ceff8436d369fcafe9a4ea5f65bfc6319336
spml-9963,9963,bc411fdd37ab1ef8649cd1dea262f0ecf137202d49db2b7826f30895e4521505
spml-11273,11273,43a2476108017d73e32bb2f548be49294c02e66e6971f2aa50d0fe2020a718d9
spml-4986,4986,e640e1d139213c1f087f458667c9697d522919f11cf915d9c9ec2a14b3c00f40
spml-15515,15515,7c5b88022097cc3f996a23c703767fc633f801b31078882cb02d6c68e0094f67
spml-2392,2392,648b0c93668ca8b669cd778eb1dfa0169a3481cbde355c88c43d87cdbe8c2068
spml-15850,15850,93289878b17eb4be2f10351891bf06a9da55f90f24f2b29368c8ffb09872333f
spml-7200,7200,9f21a174878a990f00bdd35efb8f781eef1a8b999f0ec376cfc6db48a72c4d58
spml-12980,12980,1343df7e42a3eb7870e9de0679fc57bb1c9b46582fca1a99093e9ec6af6a1cb2
spml-12232,12232,b0e927ac0c6052757edf0242c99e7736136cf1269d607d4b96396dcfb9f42545
spml-2252,2252,792f09b58939404d9112be84df3b41471f57f97940a01e659cdbef1ee883e5fc
spml-7179,7179,cb9ea1b2885abc2cbcda02347c7d0568b638140d0416bde9a188ddcd2188f723
spml-1542,1542,69c93caf6213e06856ea94ad0d5004034dbf5c315b4879d1253a4878add47fb9
spml-7819,7819,ee1b99f05f1405242baf5cab602fa86084e0e5e2efce7bf3ff5413a96da4095c
spml-4334,4334,035fb35e0371ed3058a1673bff495c9be2fde637112ffb9d347322817dbbafe9
spml-15783,15783,f108d095f8f86696620468f75418d91ab4c5c1c086be8d9722b58fe81d3f00a3
spml-14307,14307,91cc4dacabcecd4a276c8b406785317539407bdfc5c5da99a78c6eee83391a58
spml-9508,9508,70908a17f6e965317ebba81e68ced556d7929ac9f49696a997ab60b77a5e5364
spml-1111,1111,bd9f56c80cc37d30881a5fc3eb941431b2ce787fe79ce79728613c1826b8b80f
spml-5914,5914,021295d7bc82f3417c29063a2aa493fdd7f195181f0694af0043d23afac1ca59
spml-2754,2754,b05fe31f55d8d3bc0fce57ac0021148417fdf37ed6c105725c4dd362b3d53d02
spml-6089,6089,87dea3485a98fcecfcd021edf311832e75d106dcc19ae21164ccd72a209181bf
spml-7722,7722,b470c1c02533b45bf79891306194b8d48cb1e47f5c5b9b84b2a58c42f8937fee
spml-7558,7558,f809c62325d19303e3c01a20bc32108e062975f768718a93ce2fb460bb9e56ec
spml-15712,15712,2fc1e5b6ed635e51baa92bcaf5ec7b6745310732f13ddd2acd61881adff0b54f
spml-13990,13990,5f6ec07926159ddd9fc02533b501b58c7820e047b72df4bc0c2051d0437e12d9
spml-5453,5453,ef7b1c20da4f0e2d7c2e949470b1ab1c9ab88e31f784f2ef04389e44c56bd671
spml-6784,6784,219da3537f999412e04a3fa4df8442f114ae98ad884343f08c2f8be7e7ba7342
spml-10924,10924,7886168e36b0a82b429f4cdcb7b15c43863aedfc453e4c4a9bed94a675c35a27
spml-10485,10485,d867453728bc372face54298e7237bcb3f7a0277d0c039073c1b06b6d696f959
spml-13795,13795,98520cfc638de8be0a4648edf42349cbfc7844b12c09a9964cd0ea51537e3e07
spml-6434,6434,c8f50509dbd9ff0a43dd8ca7e7ccec3c4c71b30d197f41ebdabcea7e203d7222
spml-10735,10735,d28515b8cad6ebc709be8241a570b501ffdd860a75c39cbdafccfb47b66f65ab
spml-6389,6389,fdb97ba3302e273e7b8c36435b14cb2a87ecb7006398f20f86708966038ef6ba
spml-8068,8068,2631c874b686d633a453dd9b820d693806bbba686e804cbbd9e87f11c7ec1558
spml-13117,13117,203458c4f065ca283f9f9be1fc85b8f59aec28eb798e1a8ca55d73eddeee3bac
spml-813,813,1060d3d45b4f9e6b32ba63e9772a2d3c5fa1d5828db9c423eb2816051242b1c5
spml-1990,1990,9c1a87cbe95628b75b880723a56e5da66ff5541f11d08414fa2f6dd76f8df3c1
spml-3585,3585,5b5f44073b060d54639b37c65603526480510f4df77a4710a9444b7075464776
spml-5651,5651,e804e399c9e968413566555787d6019d5943de221dbfad88782fcac3da56cfae
spml-2225,2225,c609d5efee19d4fe3b325c758a61157cf2d87a22748411d05cea5bec733297ad
spml-12817,12817,dbf3907881ec0e4c2bdcd54a9d39514c3dedc731c93b91d449a65b577d15cfc6
spml-10293,10293,380a993b4d604a4057683e1ac3cb5e1e84c69b26d68759d06b6b4da72629b0e4
spml-1120,1120,6b9d1973e2cae6b7c9de53369b49ba1f15308c1d4fe3f9038d1cb0d1d90a2746
spml-423,423,b4a085180c67bf099895b67fd413ba0eb97855e2113eb6e48bb88f6f2a560bc8
