id,row_index,text_sha256
orbench80k-27802,27802,6573727162964e8f2903327315c68db2c67023a82d87924dcc352a100b745c7a
orbench80k-12809,12809,3ab730499baf6a8190a026c7ac324c4974c85c23a2d3672e37df5fb26ca3da19
orbench80k-42556,42556,2a2e69b886ea54bcd605c6ad475a7c4be5704789cc4d27481be3b6647faa817c
orbench80k-63171,63171,04a8afafc2077485b6e7638e5a9b8ed0f07fc16bec3fbebdbe05aa69b87fdd23
orbench80k-5519,5519,92af792dc479894c23e2479a9f37800318679c6cb6750eac214e8b7f64e785c9
orbench80k-68628,68628,b27b1efee91fe4ac37e251bbfd11c2a9889dc8bd7444669762ac1a6390a73c4f
orbench80k-5459,5459,60e58137d3d8ab492ba62b7d3167bf86cff4b6246aa700d22b96a8c4cf3d0c6f
orbench80k-55250,55250,dadc8ee2f8158d587f260f1c6ef82a0debcd40a98f0911cdab27de55491d4ed4
orbench80k-31390,31390,bca834a96ebbc14d046d14eeec8050b35335d47112beb80f91508a5346b65d86
orbench80k-46494,46494,e44780e857b156fa2138b9e3c004e33e3f221a37dba542f447dd311623bb4a37
orbench80k-37567,37567,bf261ba99267a74b62ebfa44b9e259b464b201edfde093e84915545a6ec1cd93
orbench80k-9936,9936,6574459493f10866b21f4302582aced8927772a92d79f2c5efbb5d6f0c091236
orbench80k-77812,77812,c9d7a5cb83bf2f47d90be4228c8d1c5bbcd56442de8ccd08b7d5eabdf4387f76
orbench80k-13316,13316,9c166f582dd177eec679b4bd21647acabda79ff269259c59a6ef6f5464cbf02f
orbench80k-34694,34694,64f9c3b67a91ebaf76306a166c3cbcefade308821fbc77ed705edc5cadf2e5ce
orbench80k-54218,54218,0aa87eb5fad8c8ecdca480b3aeaa915729cfa6b9f3496ae19125a2fe694b0795
orbench80k-20163,20163,27602bc2e3a4e77895246ab2c815e4b914a0a0c22e137ee64bb34e18ba0fd047
orbench80k-80017,80017,b466368bd005133ce623b0cb6d35e3eaba2621d524a950c0e6e56be761a36a2a
