id,row_index,text_sha256
orbench80k-46542,46542,c91070c13df4644d71bf2c4c3335ee3ab79d07ce4d4b7a67be81391d6550dbfc
orbench80k-37580,37580,3cf76305bff1be314c79364900a6bef10cc66f51897b3eaf1cc0eb802814d7d5
orbench80k-26627,26627,e1124a6e96b0f17e76a0f7bf497be670d593961b4bff1a1cf62c0118b12dfab6
orbench80k-12908,12908,627c7b79a82da81faae2cacc751c328b6fd79b1ef7534195f7942d28c09abab3
orbench80k-51362,51362,175580a40a6a733aa8fea524ff7a5e6733709f3c0d6b1cd67737339a6a6d14dd
orbench80k-37072,37072,cd09c00ebaa6a04925db4abefa550ee2f4b5d0082d72cefeb4b027dd1f17cf3b
orbench80k-76908,76908,bcf9f1aaeea50cf339be50ce834b06fb02e410d4870255be1899accd939acb6c
orbench80k-18117,18117,a76b534b41c81a3ee0c58e38de4384bfcc7ecc22e016c75c37d39698a4b43a69
orbench80k-36828,36828,e344436b0a36468a804f0314be0166f8cada3e8580726be74f02e75e897a4fbc
orbench80k-55299,55299,fb87ef6967e6429e2156de5f76d21cb4128a6b811a9039d8d9834aba286f83ad
orbench80k-48275,48275,8d3ee6b32f69667c2d650c8a59d2382becf5b556a7d01a40dd71e8c3b485889b
orbench80k-52957,52957,0e8178ee14344fd0036d032599aa5a647f5fa53c12a7beb9440ce26eb47e31e6
orbench80k-45200,45200,e001de6e4f8492309ab34554f0ece0fa8ab4dfd3ce9781183f2bfd7f3af5da32
orbench80k-76234,76234,72a943c00666d4af7e3507b846c1af62300d585b0d830f8d811b5803ba94ef7b
orbench80k-32957,32957,7e45ca412a4d0ee945f40a7c751a13d3f032d5d4092082e6f43368702fa247a3
orbench80k-75196,75196,fc2a949acc400a2e1e86543450e3016da2b6da3bcfb9f42a84c475ca52f8ba68
orbench80k-51201,51201,4d1cedf65f12b27ae394477f5752d07bd5aa3b3e438e8a78d5309dec1d7e4318
orbench80k-60231,60231,205c61510802fcf204944d91c82688f94f3b373bd5c25268f3ff9755e96be4f7
orbench80k-79064,79064,d6d9473c02ae347b6a1d1cf089e20e6f07e7006f2793f9a2319ecfa55771e1c5
orbench80k-25002,25002,807f1b053ca585e32b33b057332bc66517ae11e13d0670f17e36567920f660aa
orbench80k-441,441,ba15f952b4fbd2b9cce2119ff3bc573fca492f8b06347b873a04282ace003e6b
orbench80k-52185,52185,f01c78ea25e6163e443397723b897816a6762dbea549d4b2146d4c46ffc279f7
orbench80k-43113,43113,e5a9b1f4326656b1babf0a44c13c042293e005c3ca3af5b7d435cd7944aa3b90
orbench80k-59089,59089,74fea51efdcbd3cd4e73d40de31e95eaffe03017cd20d9994a69a6dd7824e8f9
